Year,Population,Unemployment_Rate,Poverty_Rate,Education_Index,Crime_Rate
2004,847210,4.5578345665747975,19.17998541022676,0.8068619204374812,49.80111087613438
2011,853997,6.621661448027794,23.199000439710648,0.6660339298513331,84.51472408841532
2005,1328533,2.0,22.23847065678081,0.47845445431543293,137.25510909027057
2017,776012,4.885887074217436,17.891118439518607,0.4872123235691099,54.457906964611425
2020,1294580,4.610071846557157,17.05021379643379,0.6615923906875725,72.4622410715104
2007,933853,4.023915475498082,16.694163922504153,0.6720774465179602,53.09533025246217
2015,869249,6.3714215808317896,15.97550774098463,0.6054756311323382,61.1438561111421
2015,1076764,3.0604210147297026,30.485573209130173,0.5789350728355803,92.4521389032904
2014,1010608,8.405744722453434,16.846866701846295,0.6522254783392863,46.15211292691092
2013,960500,7.827161152428726,25.460527198792377,0.49686135220465877,33.49437078082771
2011,1043976,8.719096332982911,20.818678100404313,0.7027440758667738,70.93354626938873
2013,1007439,4.945547778790743,18.223141192349,0.6353711623370522,102.98356737364242
2022,956880,6.415599565515353,20.97076637489799,0.5193553633372687,77.11593126458199
2009,1187134,7.646342021117099,21.27312850938143,0.5915629520577277,84.53135286558131
2010,710604,5.738387782468952,11.210886490098499,0.9,24.616213247370833
2004,817067,4.866790092111632,19.611480728024464,0.570649250514896,45.81040535742703
2017,842356,6.239358099731895,20.031962328655716,0.6563021644905317,58.97078693385838
2014,788412,5.589953066457202,18.354621176879377,0.6834349144265547,53.16742627296827
2018,1017185,3.858636781613236,9.385508652510055,0.6192310571150151,47.23846012921683
2011,1101083,2.0,18.33963040476598,0.5598033615135872,67.30633945867511
2016,607493,4.1528813586370035,28.067576997329656,0.5272014509937337,66.97338356815258
2001,905189,2.0,22.75270004756156,0.5825352150678914,60.84542226826969
2007,935667,4.260022038287209,14.736884221621597,0.5857228253906833,77.38590441042292
2010,942828,8.838125024784965,24.465937643144976,0.7275000544076496,114.78657771590531
2009,742982,2.3029675602925486,14.464242776426472,0.760012417355783,-2.8438291288397366
2003,937335,6.897799572295061,21.344493727397417,0.7811197237404881,52.35690766580982
2022,817775,8.445378357525346,21.386447515569152,0.5649078118511771,27.879556259865993
2023,933124,2.8546623039833983,18.164707111449765,0.7049566211457569,61.2030460856378
2014,656074,9.588658408116716,25.211231735497055,0.6279203752807412,95.69879101644283
2015,934488,5.847058756305074,23.76836836654259,0.4921380987870465,81.74796512128715
2002,856193,8.716305382296671,16.12337693571054,0.451592668323749,73.485114625662
2014,947503,6.5416842229917975,18.549621662725926,0.5677289903929152,57.20324781492987
2016,1060158,5.078693723944592,15.716399980456705,0.5857960364181272,68.46234319858169
2007,991052,2.0,17.132661149687433,0.5105826727940274,58.36419435092454
2004,1158679,3.7703950265057067,23.25062988424277,0.7236523015915329,94.70992023717052
2018,927846,7.359500384885806,19.932563413092993,0.7487771637711189,104.029089082428
2005,1123776,9.074566594723901,25.147157470289315,0.5813123672031509,126.22488785767696
2006,1224997,3.190694165439901,12.096500863752897,0.7530538550424739,98.66672133614026
2007,1054751,5.880667004366017,21.38000361198371,0.6425739807557588,86.87140651652561
2015,995840,5.108013884113137,24.15591521431701,0.40378730068546576,92.6000483375606
2001,1082872,6.835631297011904,20.50700214488932,0.3968728916136678,87.98791393961362
2004,1061816,6.176736039508541,13.18533397725469,0.6341042243768736,68.00146439699878
2001,1200248,5.256639322657042,14.750018336515778,0.5845723749640133,77.24077582569198
2011,1158759,7.278216650996303,24.542691036635848,0.5068029805508061,121.45775922699707
2018,1161165,4.616939181823364,17.33519699132032,0.6436677535176043,65.07343567161811
2014,1008805,6.022480467722057,16.10233993291024,0.8188601557446796,32.60960119926472
2022,1068245,7.540213156706706,18.30590481205456,0.6071240329449291,74.25136020251982
2011,1064505,4.547262374559071,18.733783032761075,0.5576052852707883,51.96953637214342
2010,758524,5.282089921301581,25.93101784855009,0.5299255202531503,67.02347072338334
2017,1213783,4.883961649016456,11.274160262222352,0.48153311001713306,34.62632185048762
2004,666141,6.904338753116509,22.879151837454863,0.6814598342088576,58.40143794975002
2015,1142437,6.699115308368379,27.303595987875553,0.557329978699343,77.50540861201948
2016,1053399,4.963710958571241,24.72663195830516,0.5862636918107907,95.18297246792012
2021,943142,6.681745494423579,31.6189454232095,0.5591148442839218,85.25495998657182
2013,1078238,2.0,17.713480842285765,0.7604334201246988,14.46669008751686
2009,1083713,7.670544815817294,24.46089734303878,0.457995713325381,86.36194397876427
2011,738440,7.791402599702466,19.569997218546014,0.668564530247949,56.52859907998623
2011,1283225,4.98723764014024,17.405561398201062,0.6870257927822584,80.25822857112978
2006,1014427,4.5893662680578675,8.899692493076369,0.5261935983585845,62.52410377875716
2001,1462946,5.884952979693906,17.676175425781786,0.6606122933921195,70.5257522900098
2022,1157954,4.17985648726208,25.325427982577125,0.5830227292495015,69.54970777870294
2006,1009879,4.490690066222013,11.421683265535309,0.6814218713301109,47.62920113928541
2013,861992,6.615705548847332,30.488211606200945,0.5030778120060814,95.44342383548526
2022,977832,7.618122441929891,22.049025234004816,0.6269492971559238,85.73362914592062
2022,1029966,6.635743135652896,14.472710426241608,0.6072574609886562,82.80212443248556
2005,1293086,11.772657762435042,21.143186350077933,0.6542110300078618,65.91168096590047
2015,1245331,8.497174958433007,23.433854589452938,0.3618240995271461,127.00336279011236
2018,1090297,7.470751109908971,17.555589562683913,0.5281435276249237,94.75941560274828
2020,1353838,7.398376757305824,16.880226189172383,0.658566564893746,100.64682838247245
2014,596763,6.173517771658492,29.87084906815032,0.7751343267567137,55.834884990198574
2015,1092557,7.009306881068224,18.300579817373176,0.7047702012269492,74.9499868632522
2005,1251130,6.395190764519999,19.281859691623083,0.6403790994400188,91.08713910861684
2004,1109487,8.101677090873418,26.6168973945028,0.5152455458832315,94.18781151232795
2002,733438,5.4417211237753635,19.635725467954753,0.6298459305259034,73.15640852521307
2007,1277888,5.334841786228818,23.822639669639027,0.6585536276959264,63.553982846304905
2010,1152269,8.356136480562533,17.641024376273904,0.7780863021580364,85.74826398917637
2016,1068602,5.0800184958167165,16.511372921896868,0.5114812103983251,80.16865075047609
2010,1017671,4.110142605374396,21.90439592095158,0.5621267370142082,102.87098297486207
2018,1398740,4.503741059704303,15.095053128901966,0.8010497563269636,107.08638247392378
2017,1088903,7.497234064098889,22.035679846114306,0.5801371757052064,80.01137270481506
2021,951616,11.343771746986612,15.411478309054283,0.6490520497086941,101.99027363837304
2013,837724,4.224618014301905,21.98793811918853,0.49407223921285714,73.39068971845258
2001,1151505,7.290297282794342,26.17518763125186,0.5657640707150069,101.25939712980501
2001,1197246,6.307552360441386,10.032738842145175,0.6325051083834448,69.97182941009103
2015,1011303,8.256377989219622,17.944166422863745,0.5619503287294787,48.63935039798474
2001,888444,7.272758657084611,10.201422291475794,0.6181359972608932,72.7659299685275
2006,1266011,8.380378244826868,18.533382222968086,0.625546735136746,58.578225841269486
2013,822516,6.584271394393207,21.68122351651131,0.607097131245038,76.34492511673828
2001,1393889,4.330452027148006,18.299949566175616,0.5250427900105988,37.09452970016878
2005,853093,4.639970463562234,9.295343210566303,0.6828260336374669,32.50346810084929
2009,744340,6.423961192638684,24.4940951091839,0.6181287654605573,66.25194375701118
2017,769926,6.934165483018384,12.70133753411326,0.5334378010143425,64.80797699634775
2016,778055,5.231577660809275,24.178114222760758,0.5194613910095063,98.5454400777516
2008,952680,10.030119151664982,16.266050094980343,0.4969597856289749,75.6300606920263
2017,906365,7.8824438634293,15.648312603077063,0.7204890012338101,32.239778856266476
2015,1204927,2.0,20.054216278388996,0.5286715758267,65.95015614552284
2001,1176414,5.754195408088228,25.331211405935896,0.5090052913889295,98.07809770132414
2012,955297,3.9405650690657077,29.77792748283806,0.5010980441460788,89.25459196491371
2005,1620676,9.812565232254284,17.94912215861089,0.40108856704648055,83.03770828944384
2006,952647,2.0,13.490067789027847,0.8203751798496748,25.646523139545664
2001,979296,6.837483828909476,21.729106581042956,0.6088932171446282,64.06133630246676
2001,744516,6.246648795257175,13.303999054929648,0.5114380380745455,47.06593140332367
2010,983891,7.627814234879338,23.71873121928457,0.5655955737681859,94.68525762984913
2010,1059480,6.645522113752916,22.217809135875118,0.47433705881543226,70.08542180919223
2003,763155,10.138649375612173,26.773843954095003,0.6184417121241914,102.11028077553433
2017,900261,7.8358609337066305,25.267665335680604,0.5848581065135408,95.61592498065718
2019,1065402,2.323813894161465,20.697879621671714,0.7113599783752981,18.934567907165025
2011,895032,8.808432323350276,20.155883710137,0.5300928453157281,68.1907397470018
2018,853168,6.4063066612113175,15.563681237206872,0.6361453729044331,59.12075172596678
2002,1156426,8.811826775059343,15.463884340117465,0.601855013790889,107.80769468929084
2009,743577,5.365841330481842,19.793656429526678,0.5143133776546912,36.53451532083959
2017,782415,3.8753406368503707,14.614039835491875,0.635965910199162,8.829474166798185
2014,1035475,3.497245939749915,18.660931286381327,0.5919738911598387,68.9771889730886
2004,1169231,8.12279208653753,17.647338604818607,0.6995554177085663,55.41490458030873
2017,1061104,7.594356696816671,22.962782024518276,0.6402222763229553,79.89921693002945
2017,955222,4.816104874864657,19.887864675422676,0.5520645728549863,53.4100048969195
2012,938922,2.0,24.974975609362208,0.6888958141704675,80.87499586408552
2020,1202088,8.199349618788432,18.49113861443457,0.6289408524144876,97.29665121970925
2018,1171800,2.0,14.153387849916083,0.5479746924515383,49.53882576050218
2003,1009969,10.347822303371117,22.745313111666675,0.6946639177470255,112.79396640477438
2011,944476,3.109171506047552,19.37986717392342,0.6867390628660213,56.81575291690563
2018,1007054,6.028153642662862,18.64964711041324,0.5096045096884062,80.12400463030578
2004,854560,6.460033475509916,17.88946365540992,0.5272353157746101,51.47250778675166
2017,969964,6.729702441858235,19.942434471027152,0.612402406456108,55.86176206704128
2018,902092,6.648567249645095,18.648123145998223,0.564631713067577,97.7235582371197
2005,979831,6.260879117311004,22.584074760150944,0.5677038950767138,79.22931033069466
2014,909263,5.131852241928746,23.69967643284967,0.520553800145283,79.4675247125658
2010,1104790,5.553105448121263,18.147958607235022,0.6172220453800731,60.69874110899343
2015,1163681,4.6963625697673335,29.998318005671813,0.6222285226001395,98.26590555358598
2001,924056,6.231753485106568,17.148354724307502,0.4568118534981448,70.16644035566256
2016,837624,2.492229186482423,20.090083816608445,0.5613731405086562,55.84362332405221
2011,1142324,6.630923064544829,11.888370375409185,0.543693777914588,100.92053998969652
2023,1036951,5.802656133225836,19.47764365805269,0.6276966082844279,72.7041608872956
